"outcome","patient_char","bin","mkt","mean","sd","l_95","u_95"
"ch_csection","nhblack",0,8,-0.0372818186936963,0.00121901366107688,-0.039671085469407,-0.0348925519179856
"ch_csection","nhblack",0,10,0.00264148518616769,0.00296842667739135,-0.00317663110151935,0.00845960147385473
"ch_csection","nhblack",0,11,-0.057717916381082,0.00156182123890457,-0.060779086009335,-0.054656746752829
"ch_csection","nhblack",1,2,-0.00046727643421529,0.00107687217378321,-0.00257794589483039,0.00164339302639981
"ch_csection","nhblack",1,3,-0.0242271831206025,0.00323276679692327,-0.0305634060425721,-0.0178909601986329
"ch_csection","nhblack",1,4,-0.0615185790702356,0.00231843198478583,-0.0660627057604158,-0.0569744523800554
"ch_csection","nhblack",1,5,-0.0125301565552153,0.000915926973226072,-0.0143253734227384,-0.0107349396876922
"ch_csection","nhblack",1,6,0.0328074104910173,0.00531428477279079,0.0223914123363474,0.0432234086456873
"ch_csection","nhblack",1,7,-0.00207112381403013,0.000487046474261047,-0.00302573490358178,-0.00111651272447847
"ch_csection","nhblack",1,8,0.0138118934003366,0.00412907659469809,0.00571890327472834,0.0219048835259449
"ch_csection","nhblack",1,10,0.000926511873279155,0.00495221836771814,-0.0087798361274484,0.0106328598740067
"ch_csection","nhblack",1,11,-0.0429194154809324,0.00171703333071976,-0.0462848008091431,-0.0395540301527216
"ch_csection","mcaid_unins",0,2,-0.0375077658510796,0.001173912191481,-0.0398086337463823,-0.0352068979557768
"ch_csection","mcaid_unins",0,3,-0.0456815695386575,0.00383097804823035,-0.053190286513189,-0.038172852564126
"ch_csection","mcaid_unins",0,4,0.0242483505098202,0.00154887128904257,0.0212125627832968,0.0272841382363437
"ch_csection","mcaid_unins",0,5,0.0105084613034,0.00069540635182933,0.00914546485381447,0.0118714577529854
"ch_csection","mcaid_unins",0,6,0.00809129263356759,0.00729609090056785,-0.00620904553154539,0.0223916307986806
"ch_csection","mcaid_unins",0,7,0.00591752333592803,0.000519103223558633,0.00490008101775311,0.00693496565410295
"ch_csection","mcaid_unins",0,8,-0.0378761552759712,0.00172502162451075,-0.0412571976600122,-0.0344951128919301
"ch_csection","mcaid_unins",0,10,0.00466714955958398,0.00308408234856729,-0.00137765184360791,0.0107119509627759
"ch_csection","mcaid_unins",0,11,-0.0702040688375596,0.00149892921838234,-0.073141970105589,-0.0672661675695302
"ch_csection","mcaid_unins",1,2,0.000299302713597287,0.000914480184048415,-0.00149307844713761,0.00209168387433218
"ch_csection","mcaid_unins",1,3,-0.0255288151447366,0.00273578844291838,-0.0308909604928567,-0.0201666697966166
"ch_csection","mcaid_unins",1,4,-0.0834186388185621,0.00216961313222586,-0.0876710805577248,-0.0791661970793994
"ch_csection","mcaid_unins",1,5,-0.0145237604019801,0.000793160220619716,-0.0160783544343947,-0.0129691663695654
"ch_csection","mcaid_unins",1,6,0.0397526231642361,0.00353461082372716,0.0328247859497309,0.0466804603787413
"ch_csection","mcaid_unins",1,7,-0.00570179036740022,0.000567452049387904,-0.00681399638420051,-0.00458958435059993
"ch_csection","mcaid_unins",1,8,-0.0102764911856901,0.00125031512685783,-0.0127271088343314,-0.00782587353704873
"ch_csection","mcaid_unins",1,10,-0.000615454846360617,0.00255076572854211,-0.00561495567430314,0.00438404598158191
"ch_csection","mcaid_unins",1,11,-0.0201523448453614,0.00155864258193561,-0.0232072843059552,-0.0170974053847676
"ch_csection","hispanic",0,2,-0.0122470464753828,0.000758551041078741,-0.0137338065158971,-0.0107602864348685
"ch_csection","hispanic",0,3,-0.0354459235152158,0.00225269141084131,-0.0398611986804648,-0.0310306483499668
